filename,category,mfcc_mean,mfcc_std,mfcc_cv,mfcc_stability,mfcc_range_valid,mfcc_std_valid
session_20250224_171333_Lesson01_Anna_Teacher_utterance05.wav,teacher,-41.51341299804651,104.91420389254976,7.279831747258048e+16,False,True,True
session_20250304_170215_Lesson03_Man_Teacher_utterance16.wav,teacher,-37.39616716710122,98.07081553213067,1.756403851364959e+17,False,True,True
session_20250304_170215_Lesson03_Anna_Teacher_utterance03.wav,teacher,-46.98353268027456,146.93309604397714,1.6466286092512157e+17,False,True,True
session_20250304_170215_Lesson03_Man_Teacher_utterance02.wav,teacher,-44.20709208322584,133.86634862918942,9.952955148670354e+17,False,True,True
session_20250304_130209_Lesson02_Pete_Teacher_utterance00.wav,teacher,-37.99860207092971,91.73220641818435,2.7055715877700292e+16,False,True,True
session_20250304_170215_Lesson03_Anna_Teacher_utterance17.wav,teacher,-40.511698760874246,97.37101328708592,4.5326551002941256e+16,False,True,True
session_20250224_164723_Lesson01_Pete_Teacher_utterance04.wav,teacher,-36.91617984171321,97.24566305979437,3.869742890113643e+16,False,True,True
session_20250224_164723_Lesson01_Anna_Teacher_utterance01.wav,teacher,-43.8585541800741,101.0258905507405,3.1934615466488136e+16,False,True,True
session_20250304_130209_Lesson02_Anna_Teacher_utterance05.wav,teacher,-38.040298011014556,92.49812219381765,2.305280053237354e+17,False,True,True
session_20250304_170215_Lesson02_Jonathan_Teacher_utterance00.wav,teacher,-42.01414189305173,130.6176447231596,1.0765055849775123e+17,False,True,True
session_20250304_130209_Lesson02_Jonathan_Teacher_utterance00.wav,teacher,-42.01414189305173,130.6176447231596,1.0765055849775123e+17,False,True,True
session_20250227_132105_Lesson01_Pete_Teacher_utterance02.wav,teacher,-36.62595494963066,108.17825936133252,2.341871800315575e+17,False,True,True
session_20250227_132105_Lesson01_Pete_Teacher_utterance03.wav,teacher,-39.109796088233146,102.65078738500692,2.0637745235309875e+17,False,True,True
session_20250304_130209_Lesson02_Jonathan_Teacher_utterance01.wav,teacher,-40.66983088326907,116.42038958278557,1.8539818412658512e+17,False,True,True
session_20250304_170215_Lesson02_Jonathan_Teacher_utterance01.wav,teacher,-40.66983088326907,116.42038958278557,1.8539818412658512e+17,False,True,True
session_20250227_132105_Lesson01_Anna_Teacher_utterance04.wav,teacher,-40.62369442461884,97.31768014750844,1.7198121029605414e+17,False,True,True
session_20250304_170215_Lesson02_Jonathan_Teacher_utterance03.wav,teacher,-38.69887866581894,102.44829262530111,9.660221178708893e+16,False,True,True
session_20250304_130209_Lesson02_Jonathan_Teacher_utterance03.wav,teacher,-38.69887866581894,102.44829262530111,9.660221178708893e+16,False,True,True
session_20250227_132105_Lesson01_Pete_Teacher_utterance01.wav,teacher,-35.01772196990436,78.01839001632798,1.561247866739999e+17,False,True,True
session_20250227_132105_Lesson01_Pete_Teacher_utterance00.wav,teacher,-39.009691342137295,116.32390019169851,6.452095772434021e+16,False,True,True
session_20250304_130209_Lesson02_Jonathan_Teacher_utterance02.wav,teacher,-35.472597464598365,101.03753168943003,1.3510798837288178e+17,False,True,True
session_20250304_170215_Lesson02_Jonathan_Teacher_utterance02.wav,teacher,-35.472597464598365,101.03753168943003,1.3510798837288178e+17,False,True,True
session_20250227_132105_Lesson01_Anna_Teacher_utterance05.wav,teacher,-41.51341299804651,104.91420389254976,7.279831747258048e+16,False,True,True
session_20250227_132105_Lesson01_Anna_Teacher_utterance01.wav,teacher,-43.8585541800741,101.0258905507405,3.1934615466488136e+16,False,True,True
session_20250304_170215_Lesson02_Jonathan_Teacher_utterance06.wav,teacher,-47.65545851941852,151.5968559304198,3.457920077361173e+17,False,True,True
session_20250227_132105_Lesson01_Pete_Teacher_utterance04.wav,teacher,-36.91617984171321,97.24566305979437,3.869742890113643e+16,False,True,True
session_20250227_132105_Lesson01_Anna_Teacher_utterance00.wav,teacher,-42.69789053464772,95.24689552738963,5.532672127481627e+16,False,True,True
session_20250227_132105_Lesson01_Anna_Teacher_utterance02.wav,teacher,-40.043068490578165,109.53384758403476,1.495316791233875e+17,False,True,True
session_20250304_130209_Lesson02_Jonathan_Teacher_utterance05.wav,teacher,-37.08074786943342,93.38639994604226,6.849975017788928e+16,False,True,True
session_20250304_170215_Lesson02_Jonathan_Teacher_utterance05.wav,teacher,-37.08074786943342,93.38639994604226,6.849975017788928e+16,False,True,True
session_20250304_170215_Lesson02_Jonathan_Teacher_utterance04.wav,teacher,-45.81458259079293,132.8674118126162,1.714584710775145e+17,False,True,True
session_20250304_130209_Lesson02_Jonathan_Teacher_utterance04.wav,teacher,-45.81458259079293,132.8674118126162,1.714584710775145e+17,False,True,True
session_20250227_132105_Lesson01_Anna_Teacher_utterance03.wav,teacher,-38.217460435880916,101.70039773187099,1.1012373342615866e+17,False,True,True
session_20250304_131109_Lesson02_Anna_Teacher_utterance02.wav,teacher,-36.48920833764621,93.69073014341275,1.1767905797695176e+18,False,True,True
session_20250224_165816_Lesson01_Anna_Teacher_utterance03.wav,teacher,-38.217460435880916,101.70039773187099,1.1012373342615866e+17,False,True,True
session_20250224_165816_Lesson01_Anna_Teacher_utterance02.wav,teacher,-40.043068490578165,109.53384758403476,1.495316791233875e+17,False,True,True
session_20250304_131109_Lesson02_Anna_Teacher_utterance03.wav,teacher,-35.49235668798715,82.77444080015835,3785352996257741.0,False,True,True
session_20250304_131109_Lesson02_Anna_Teacher_utterance01.wav,teacher,-35.44388237358915,85.29166955510351,3.235480775729906e+16,False,True,True
session_20250304_131109_Lesson02_Pete_Teacher_utterance04.wav,teacher,-45.81458259079293,132.8674118126162,1.714584710775145e+17,False,True,True
session_20250224_165816_Lesson01_Anna_Teacher_utterance00.wav,teacher,-42.69789053464772,95.24689552738963,5.532672127481627e+16,False,True,True
session_20250224_165816_Lesson01_Pete_Teacher_utterance04.wav,teacher,-36.91617984171321,97.24566305979437,3.869742890113643e+16,False,True,True
