file_name,mfcc_mean,mfcc_std,mfcc_stability,f0_missing_rate,f0_quality,energy_mean,energy_std,energy_stability,zcr_mean,zcr_rationality,feature_integrity,category
Lesson02_Pete_Student01_utterance02.wav,-23.492247,32.107113,True,0.3409090909090909,True,0.07582519,0.06486808,True,0.08253617720170454,True,True,student
Lesson02_Pete_Student01_utterance03.wav,-22.221561,29.504465,True,0.3253012048192771,True,0.096611865,0.0797849,True,0.09595314853162651,True,True,student
Lesson02_Pete_Student01_utterance01.wav,-23.603859,31.017508,True,0.28846153846153844,True,0.07792772,0.07225466,True,0.10542805989583333,True,True,student
Lesson03_Anna_Student01_utterance18.wav,-69.918015,7.1681743,True,1.0,False,1.0582341e-05,2.465672e-06,True,0.5263933454241071,False,True,student
Lesson03_Anna_Student01_utterance24.wav,-69.96467,6.937698,True,1.0,False,9.44889e-06,1.5735532e-06,True,0.5557830554096639,False,True,student
Lesson03_Anna_Student01_utterance25.wav,-70.85845,6.451372,True,1.0,False,8.568501e-06,9.150171e-07,True,0.5803865131578947,False,True,student
Lesson03_Anna_Student01_utterance19.wav,-69.51871,6.614571,True,1.0,False,9.663275e-06,1.3654683e-06,True,0.5242874710648148,False,True,student
Lesson02_Pete_Student01_utterance00.wav,-14.996199,29.921474,True,0.23703703703703705,True,0.20544733,0.14362389,True,0.13515625,True,True,student
Lesson02_Pete_Student01_utterance04.wav,-24.472622,30.761812,True,0.336,True,0.066924885,0.060220905,True,0.16661328125,True,True,student
Lesson03_Anna_Student01_utterance21.wav,-70.55444,7.2005434,True,1.0,False,8.849688e-06,1.6574363e-06,True,0.5724913399174528,False,True,student
Lesson03_Anna_Student01_utterance09.wav,-71.81224,5.886851,True,1.0,False,7.91225e-06,1.1359053e-06,True,0.6210367838541667,False,True,student
Lesson03_Anna_Student01_utterance08.wav,-72.18288,3.6065443,True,1.0,False,7.043717e-06,4.0442723e-07,True,0.6496672453703703,False,True,student
Lesson03_Anna_Student01_utterance20.wav,-71.5237,5.0404186,True,1.0,False,7.744706e-06,8.3010576e-07,True,0.6172538097993827,False,True,student
Lesson02_Pete_Student01_utterance05.wav,-25.436281,29.86979,True,0.26136363636363635,True,0.10543139,0.08765436,True,0.08155406605113637,True,True,student
Lesson03_Anna_Student01_utterance22.wav,-70.284325,6.666105,True,1.0,False,9.073096e-06,1.4212485e-06,True,0.5601526331018518,False,True,student
Lesson03_Anna_Student01_utterance23.wav,-71.43658,6.0971303,True,1.0,False,8.451365e-06,1.4641907e-06,True,0.5872819456335616,False,True,student
Lesson02_Pete_Student01_utterance06.wav,-69.17038,7.0466886,True,1.0,False,9.738538e-06,1.5950369e-06,True,0.5509637389520202,False,True,student
Lesson01_Anna_Student01_utterance05.wav,-26.73867,28.14398,True,0.31683168316831684,True,0.05044011,0.041936055,True,0.08363951629537954,True,True,student
Lesson03_Man_Student01_utterance23.wav,-71.43658,6.0971303,True,1.0,False,8.451365e-06,1.4641907e-06,True,0.5872819456335616,False,True,student
